"SECONDS";"PID";"VALUE";"UNITS";
"55243.6924371";"Revoluciones del motor x1000";"1.2";"rpm";
"55243.8430085";"Posición del pedal del acelerador D";"19.215686274509803";"%";
"55243.9913639";"Presión absoluta en el colector de admisión";"5.255485094841883";"psi";
"55243.9913639";"Sobrealimentación calculada";"-8.378062277828827";"psi";
"55244.1479998";"Combustible usado";"0.4785285811401543";"L";
"55244.1479998";"Combustible usado (Hoy)";"0.478528";"L";
"55244.1479998";"Combustible usado (Semana)";"0.478528";"L";
"55244.1479998";"Combustible usado (total)";"2.263295";"L";
"55244.1479998";"Consumo instantáneo de combustible (l/h)";"0.9561084707855746";"L/h";
"55244.1479998";"Coste de combustible";"0.4833138669515558";"€";
"55244.1479998";"Coste de combustible (Hoy)";"0.48331328";"€";
"55244.1479998";"Coste de combustible (Semana)";"0.48331328";"€";
"55244.1479998";"Coste de combustible (total)";"2.28592795";"€";
"55244.1479998";"Potencia instantánea del motor (basada en el consumo de combustible)";"3.740485553482711";"hp";
"55244.1479998";"Power from MAF";"3.42";"hp";
"55244.1479998";"Velocidad del flujo del aire MAF";"2.85";"g/sec";
"55244.3103501";"Revoluciones del motor";"1060";"rpm";
"55244.3103501";"Revoluciones del motor x1000";"1.1";"rpm";
"55244.4594221";"Posición del pedal del acelerador D";"19.215686274509803";"%";
"55244.6067961";"Presión absoluta en el colector de admisión";"4.7549627048569425";"psi";
"55244.6067961";"Sobrealimentación calculada";"-8.878584667814525";"psi";
"55244.7640759";"Combustible usado";"0.47867152567999216";"L";
"55244.7640759";"Combustible usado (Hoy)";"0.478671";"L";
"55244.7640759";"Combustible usado (Semana)";"0.478671";"L";
"55244.7640759";"Combustible usado (total)";"2.263438";"L";
"55244.7640759";"Consumo instantáneo de combustible (l/h)";"0.8353368744758178";"L/h";
"55244.7640759";"Coste de combustible";"0.48345824093679207";"€";
"55244.7640759";"Coste de combustible (Hoy)";"0.48345771000000004";"€";
"55244.7640759";"Coste de combustible (Semana)";"0.48345771000000004";"€";
"55244.7640759";"Coste de combustible (total)";"2.2860723800000002";"€";
"55244.7640759";"Potencia instantánea del motor (basada en el consumo de combustible)";"3.268003167779632";"hp";
"55244.7640759";"Power from MAF";"2.988";"hp";
"55244.7640759";"Velocidad del flujo del aire MAF";"2.49";"g/sec";
"55244.9182608";"Revoluciones del motor";"995";"rpm";
"55244.9182608";"Revoluciones del motor x1000";"1";"rpm";
"55245.0720306";"Posición del pedal del acelerador D";"19.215686274509803";"%";
"55245.218889";"Presión absoluta en el colector de admisión";"4.254440314872";"psi";
"55245.218889";"Sobrealimentación calculada";"-9.379107057800226";"psi";
"55245.3785575";"Combustible usado";"0.4787957866017143";"L";
"55245.3785575";"Combustible usado (Hoy)";"0.478795";"L";
"55245.3785575";"Combustible usado (Semana)";"0.478795";"L";
"55245.3785575";"Combustible usado (total)";"2.263562";"L";
"55245.3785575";"Consumo instantáneo de combustible (l/h)";"0.7279843444227007";"L/h";
"55245.3785575";"Coste de combustible";"0.48358374446773145";"€";
"55245.3785575";"Coste de combustible (Hoy)";"0.48358295";"€";
"55245.3785575";"Coste de combustible (Semana)";"0.48358295";"€";
"55245.3785575";"Coste de combustible (total)";"2.2861976200000003";"€";
"55245.3785575";"Potencia instantánea del motor (basada en el consumo de combustible)";"2.84801882493245";"hp";
"55245.3785575";"Power from MAF";"2.6039999999999996";"hp";
"55245.3785575";"Velocidad del flujo del aire MAF";"2.17";"g/sec";
"55245.5321795";"Revoluciones del motor";"916";"rpm";
"55245.5321795";"Revoluciones del motor x1000";"0.9";"rpm";
"55245.6844768";"Posición del pedal del acelerador D";"19.215686274509803";"%";
"55245.8429008";"Presión absoluta en el colector de admisión";"4.254440314872";"psi";
"55245.8429008";"Sobrealimentación calculada";"-9.379107057800226";"psi";
"55245.984075";"Combustible usado";"0.4789069549996269";"L";
"55245.984075";"Combustible usado (Hoy)";"0.478906";"L";
"55245.984075";"Combustible usado (Semana)";"0.478906";"L";
"55245.984075";"Combustible usado (total)";"2.263673";"L";
"55245.984075";"Consumo instantáneo de combustible (l/h)";"0.6608890131395024";"L/h";
"55245.984075";"Coste de combustible";"0.4836960245496231";"€";
"55245.984075";"Coste de combustible (Hoy)";"0.48369506";"€";
"55245.984075";"Coste de combustible (Semana)";"0.48369506";"€";
"55245.984075";"Coste de combustible (total)";"2.28630973";"€";
"55245.984075";"Potencia instantánea del motor (basada en el consumo de combustible)";"2.5855286106529616";"hp";
"55245.984075";"Power from MAF";"2.364";"hp";
"55245.984075";"Velocidad del flujo del aire MAF";"1.97";"g/sec";
"55246.139523";"Revoluciones del motor";"868";"rpm";
"55246.139523";"Revoluciones del motor x1000";"0.9";"rpm";
"55246.3027799";"Posición del pedal del acelerador D";"19.215686274509803";"%";
"55246.4645811";"Presión absoluta en el colector de admisión";"4.254440314872";"psi";
"55246.4645811";"Sobrealimentación calculada";"-9.379107057800226";"psi";
"55246.6239598";"Combustible usado";"0.47900712901136855";"L";
"55246.6239598";"Combustible usado (Hoy)";"0.479006";"L";
"55246.6239598";"Combustible usado (Semana)";"0.479006";"L";
"55246.6239598";"Combustible usado (total)";"2.2637729999999996";"L";
"55246.6239598";"Consumo instantáneo de combustible (l/h)";"0.563600782778865";"L/h";
"55246.6239598";"Coste de combustible";"0.4837972003014822";"€";
"55246.6239598";"Coste de combustible (Hoy)";"0.48379605999999997";"€";
"55246.6239598";"Coste de combustible (Semana)";"0.48379605999999997";"€";
"55246.6239598";"Coste de combustible (total)";"2.28641073";"€";
"55246.6239598";"Potencia instantánea del motor (basada en el consumo de combustible)";"2.2049177999477036";"hp";
"55246.6239598";"Power from MAF";"2.016";"hp";
"55246.6239598";"Velocidad del flujo del aire MAF";"1.68";"g/sec";
"55246.7549319";"Revoluciones del motor";"820";"rpm";
"55246.7549319";"Revoluciones del motor x1000";"0.8";"rpm";
"55246.9076989";"Posición del pedal del acelerador D";"19.215686274509803";"%";
"55247.0698556";"Presión absoluta en el colector de admisión";"4.254440314872";"psi";
"55247.0698556";"Sobrealimentación calculada";"-9.379107057800226";"psi";
"55247.2043454";"Combustible usado";"0.4791007071634513";"L";
"55247.2043454";"Combustible usado (Hoy)";"0.4791";"L";
"55247.2043454";"Combustible usado (Semana)";"0.4791";"L";
"55247.2043454";"Combustible usado (total)";"2.263867";"L";
"55247.2043454";"Consumo instantáneo de combustible (l/h)";"0.5803746155996645";"L/h";
"55247.2043454";"Coste de combustible";"0.4838917142350858";"€";
"55247.2043454";"Coste de combustible (Hoy)";"0.483891";"€";
"55247.2043454";"Coste de combustible (Semana)";"0.483891";"€";
"55247.2043454";"Coste de combustible (total)";"2.28650567";"€";
"55247.2043454";"Potencia instantánea del motor (basada en el consumo de combustible)";"2.270540353517575";"hp";
"55247.2043454";"Power from MAF";"2.076";"hp";
"55247.2043454";"Velocidad del flujo del aire MAF";"1.73";"g/sec";
"55247.3630194";"Revoluciones del motor";"824";"rpm";
"55247.3630194";"Revoluciones del motor x1000";"0.8";"rpm";
"55247.5032069";"Posición del pedal del acelerador D";"19.215686274509803";"%";
"55247.6636903";"Presión absoluta en el colector de admisión";"4.00417911987953";"psi";
"55247.6636903";"Sobrealimentación calculada";"-9.629368252793077";"psi";
"55247.8185858";"Combustible usado";"0.4791934251785478";"L";
"55247.8185858";"Combustible usado (Hoy)";"0.479193";"L";
"55247.8185858";"Combustible usado (Semana)";"0.479193";"L";
"55247.8185858";"Combustible usado (total)";"2.26396";"L";
"55247.8185858";"Consumo instantáneo de combustible (l/h)";"0.5434721833939057";"L/h";
"55247.8185858";"Coste de combustible";"0.4839853594303333";"€";
"55247.8185858";"Coste de combustible (Hoy)";"0.48398493";"€";
"55247.8185858";"Coste de combustible (Semana)";"0.48398493";"€";
"55247.8185858";"Coste de combustible (total)";"2.2865996";"€";
"55247.8185858";"Potencia instantánea del motor (basada en el consumo de combustible)";"2.1261707356638575";"hp";
"55247.8185858";"Power from MAF";"1.944";"hp";
"55247.8185858";"Velocidad del flujo del aire MAF";"1.62";"g/sec";
"55247.9604135";"Revoluciones del motor";"808";"rpm";
"55247.9604135";"Revoluciones del motor x1000";"0.8";"rpm";
"55248.1189703";"Posición del pedal del acelerador D";"19.215686274509803";"%";
"55248.2829476";"Presión absoluta en el colector de admisión";"4.00417911987953";"psi";
"55248.2829476";"Sobrealimentación calculada";"-9.629368252793077";"psi";
"55248.447466";"Combustible usado";"0.47931356303009937";"L";
"55248.447466";"Combustible usado (Hoy)";"0.479313";"L";
"55248.447466";"Combustible usado (Semana)";"0.479313";"L";
"55248.447466";"Combustible usado (total)";"2.26408";"L";
"55248.447466";"Consumo instantáneo de combustible (l/h)";"0.6877271456527817";"L/h";
"55248.447466";"Coste de combustible";"0.48410669866040035";"€";
"55248.447466";"Coste de combustible (Hoy)";"0.48410612999999997";"€";
"55248.447466";"Coste de combustible (Semana)";"0.48410612999999997";"€";
"55248.447466";"Coste de combustible (total)";"2.2867208";"€";
"55248.447466";"Potencia instantánea del motor (basada en el consumo de combustible)";"2.6905246963647564";"hp";
"55248.447466";"Power from MAF";"2.4599999999999995";"hp";
"55248.447466";"Velocidad del flujo del aire MAF";"2.05";"g/sec";
"55248.6040998";"Revoluciones del motor";"814";"rpm";
"55248.6040998";"Revoluciones del motor x1000";"0.8";"rpm";
"55248.7679082";"Posición del pedal del acelerador D";"19.215686274509803";"%";
"55248.9186747";"Presión absoluta en el colector de admisión";"6.256529874811766";"psi";
"55248.9186747";"Sobrealimentación calculada";"-7.377017497857425";"psi";
"55249.0752159";"Combustible usado";"0.479493739155344";"L";
"55249.0752159";"Combustible usado (Hoy)";"0.479493";"L";
"55249.0752159";"Combustible usado (Semana)";"0.479493";"L";
"55249.0752159";"Combustible usado (total)";"2.2642599999999997";"L";
"55249.0752159";"Consumo instantáneo de combustible (l/h)";"1.0332681017612526";"L/h";
"55249.0752159";"Coste de combustible";"0.48428867654689745";"€";
"55249.0752159";"Coste de combustible (Hoy)";"0.48428793000000003";"€";
"55249.0752159";"Coste de combustible (Semana)";"0.48428793000000003";"€";
"55249.0752159";"Coste de combustible (total)";"2.2869026000000003";"€";
"55249.0752159";"Potencia instantánea del motor (basada en el consumo de combustible)";"4.0423492999041235";"hp";
"55249.0752159";"Power from MAF";"3.6959999999999997";"hp";
"55249.0752159";"Velocidad del flujo del aire MAF";"3.08";"g/sec";
"55249.2278987";"Revoluciones del motor";"814";"rpm";
"55249.2278987";"Revoluciones del motor x1000";"0.8";"rpm";
"55249.3872605";"Posición del pedal del acelerador D";"19.215686274509803";"%";
"55249.5241183";"Presión absoluta en el colector de admisión";"7.2575746547816475";"psi";
"55249.5241183";"Sobrealimentación calculada";"-6.375972717886024";"psi";
"55249.69165";"Combustible usado";"0.4796672217903267";"L";
"55249.69165";"Combustible usado (Hoy)";"0.479666";"L";
"55249.69165";"Combustible usado (Semana)";"0.479666";"L";
"55249.69165";"Combustible usado (total)";"2.264433";"L";
"55249.69165";"Consumo instantáneo de combustible (l/h)";"1.013139502376293";"L/h";
"55249.69165";"Coste de combustible";"0.48446389400823";"€";
"55249.69165";"Coste de combustible (Hoy)";"0.48446266";"€";
"55249.69165";"Coste de combustible (Semana)";"0.48446266";"€";
"55249.69165";"Coste de combustible (total)";"2.2870773300000002";"€";
"55249.69165";"Potencia instantánea del motor (basada en el consumo de combustible)";"3.963602235620276";"hp";
"55249.69165";"Power from MAF";"3.6239999999999997";"hp";
"55249.69165";"Velocidad del flujo del aire MAF";"3.02";"g/sec";
"55249.8466722";"Revoluciones del motor";"785";"rpm";
"55249.8466722";"Revoluciones del motor x1000";"0.8";"rpm";
"55249.9995241";"Posición del pedal del acelerador D";"23.137254901960784";"%";
"55250.1640818";"Presión absoluta en el colector de admisión";"13.013582139608472";"psi";
"55250.1640818";"Sobrealimentación calculada";"-0.6199652330504687";"psi";
"55250.336747";"Combustible usado";"0.480232332779051";"L";
"55250.336747";"Combustible usado (Hoy)";"0.480231";"L";
"55250.336747";"Combustible usado (Semana)";"0.480231";"L";
"55250.336747";"Combustible usado (total)";"2.264998";"L";
"55250.336747";"Consumo instantáneo de combustible (l/h)";"3.153480570310317";"L/h";
"55250.336747";"Coste de combustible";"0.4850346561068415";"€";
"55250.336747";"Coste de combustible (Hoy)";"0.48503331000000005";"€";
"55250.336747";"Coste de combustible (Semana)";"0.48503331000000005";"€";
"55250.336747";"Coste de combustible (total)";"2.28764798";"€";
"55250.336747";"Potencia instantánea del motor (basada en el consumo de combustible)";"12.337040071135963";"hp";
"55250.336747";"Power from MAF";"11.28";"hp";
"55250.336747";"Velocidad del flujo del aire MAF";"9.4";"g/sec";
"55250.5040411";"Revoluciones del motor";"1473";"rpm";
"55250.5040411";"Revoluciones del motor x1000";"1.5";"rpm";
"55250.6441475";"Posición del pedal del acelerador D";"25.49019607843137";"%";
"55250.7955998";"Presión absoluta en el colector de admisión";"10.010447799698825";"psi";
"55250.7955998";"Sobrealimentación calculada";"-3.6230995729646707";"psi";
"55250.9549375";"Combustible usado";"0.4805906287756962";"L";
"55250.9549375";"Combustible usado (Hoy)";"0.480589";"L";
"55250.9549375";"Combustible usado (Semana)";"0.480589";"L";
"55250.9549375";"Combustible usado (total)";"2.2653559999999997";"L";
"55250.9549375";"Consumo instantáneo de combustible (l/h)";"2.0866648029074644";"L/h";
"55250.9549375";"Coste de combustible";"0.48539653506345315";"€";
"55250.9549375";"Coste de combustible (Hoy)";"0.48539488999999997";"€";
"55250.9549375";"Coste de combustible (Semana)";"0.48539488999999997";"€";
"55250.9549375";"Coste de combustible (total)";"2.28800956";"€";
"55250.9549375";"Potencia instantánea del motor (basada en el consumo de combustible)";"8.163445664092093";"hp";
"55250.9549375";"Power from MAF";"7.4639999999999995";"hp";
"55250.9549375";"Velocidad del flujo del aire MAF";"6.22";"g/sec";
"55251.1069184";"Revoluciones del motor";"1428";"rpm";
"55251.1069184";"Revoluciones del motor x1000";"1.4";"rpm";
"55251.2480522";"Posición del pedal del acelerador D";"25.49019607843137";"%";
"55251.399279";"Presión absoluta en el colector de admisión";"11.261753774661178";"psi";
"55251.399279";"Sobrealimentación calculada";"-2.37179359800042";"psi";
"55251.5600759";"Combustible usado";"0.4811342870457549";"L";
"55251.5600759";"Combustible usado (Hoy)";"0.481133";"L";
"55251.5600759";"Combustible usado (Semana)";"0.481133";"L";
"55251.5600759";"Combustible usado (total)";"2.2659";"L";
"55251.5600759";"Consumo instantáneo de combustible (l/h)";"3.2339949678501543";"L/h";
"55251.5600759";"Coste de combustible";"0.48594562991621243";"€";
"55251.5600759";"Coste de combustible (Hoy)";"0.48594433";"€";
"55251.5600759";"Coste de combustible (Semana)";"0.48594433";"€";
"55251.5600759";"Coste de combustible (total)";"2.2885590000000002";"€";
"55251.5600759";"Potencia instantánea del motor (basada en el consumo de combustible)";"12.652028328271347";"hp";
"55251.5600759";"Power from MAF";"11.568";"hp";
"55251.5600759";"Velocidad del flujo del aire MAF";"9.64";"g/sec";
"55251.7352082";"Revoluciones del motor";"1361";"rpm";
"55251.7352082";"Revoluciones del motor x1000";"1.4";"rpm";
